"cantidad","fecha_pedido","exceso","material"
0.009,2012-06-01,0.0001044,"001012513"
0.03,2012-06-01,0.000348,"001012514"
0.022,2012-06-27,7.26e-05,"001012510"
10.724978,2012-06-27,0.0353924274,"001012887"
0.11,2012-06-27,0.000363,"001012695"
2.2e-05,2012-06-27,7.26e-08,"001012764"
0.033,2012-06-27,0.0001089,"001012513"
0.11,2012-06-27,0.000363,"001012514"
0.02,2012-07-03,4e-06,"001012510"
9.74998,2012-07-03,0.001949996,"001012887"
0.1,2012-07-03,2e-05,"001012695"
2e-05,2012-07-03,4e-09,"001012764"
0.03,2012-07-03,6e-06,"001012513"
0.1,2012-07-03,2e-05,"001012514"
0.02,2012-07-17,8.4e-05,"001012510"
9.74998,2012-07-17,0.040949916,"001012887"
0.1,2012-07-17,0.00042,"001012695"
2e-05,2012-07-17,8.4e-08,"001012764"
0.03,2012-07-17,0.000126,"001012513"
0.1,2012-07-17,0.00042,"001012514"
0.022,2012-08-16,4.4e-05,"001012510"
10.724978,2012-08-16,0.021449956,"001012887"
0.11,2012-08-16,0.00022,"001012695"
2.2e-05,2012-08-16,4.4e-08,"001012764"
0.033,2012-08-16,6.6e-05,"001012513"
0.11,2012-08-16,0.00022,"001012514"
0.022,2012-08-08,0.0002816,"001012510"
10.724978,2012-08-08,0.1372797184,"001012887"
0.11,2012-08-08,0.001408,"001012695"
2.2e-05,2012-08-08,2.816e-07,"001012764"
0.033,2012-08-08,0.0004224,"001012513"
0.11,2012-08-08,0.001408,"001012514"
0.022,2012-08-01,0.0003212,"001012510"
10.724978,2012-08-01,0.1565846788,"001012887"
0.11,2012-08-01,0.001606,"001012695"
2.2e-05,2012-08-01,3.212e-07,"001012764"
0.033,2012-08-01,0.0004818,"001012513"
0.11,2012-08-01,0.001606,"001012514"
0.022,2012-06-07,0.0001408,"001012510"
10.724978,2012-06-07,0.0686398592,"001012887"
0.11,2012-06-07,0.000704,"001012695"
2.2e-05,2012-06-07,1.408e-07,"001012764"
0.033,2012-06-07,0.0002112,"001012513"
0.11,2012-06-07,0.000704,"001012514"
0.006,2012-05-28,0.0001038,"001012510"
2.924994,2012-05-28,0.0506023962,"001012887"
0.03,2012-05-28,0.000519,"001012695"
6e-06,2012-05-28,1.038e-07,"001012764"
0.009,2012-05-28,0.0001557,"001012513"
0.03,2012-05-28,0.000519,"001012514"
0.022,2012-07-26,0.0002728,"001012510"
10.724978,2012-07-26,0.1329897272,"001012887"
0.11,2012-07-26,0.001364,"001012695"
2.2e-05,2012-07-26,2.728e-07,"001012764"
0.033,2012-07-26,0.0004092,"001012513"
0.11,2012-07-26,0.001364,"001012514"
0.02,2012-05-18,0.000172,"001012510"
9.74998,2012-05-18,0.083849828,"001012887"
0.1,2012-05-18,0.00086,"001012695"
2e-05,2012-05-18,1.72e-07,"001012764"
0.03,2012-05-18,0.000258,"001012513"
0.1,2012-05-18,0.00086,"001012514"
0.022,2012-08-09,0.0001012,"001012510"
10.724978,2012-08-09,0.0493348988,"001012887"
0.11,2012-08-09,0.000506,"001012695"
2.2e-05,2012-08-09,1.012e-07,"001012764"
0.033,2012-08-09,0.0001518,"001012513"
0.11,2012-08-09,0.000506,"001012514"
0.022,2012-06-28,0.0001474,"001012510"
10.724978,2012-06-28,0.0718573526,"001012887"
0.11,2012-06-28,0.000737,"001012695"
2.2e-05,2012-06-28,1.474e-07,"001012764"
0.033,2012-06-28,0.0002211,"001012513"
0.11,2012-06-28,0.000737,"001012514"
0.022,2012-06-14,8.8e-06,"001012510"
10.724978,2012-06-14,0.0042899912,"001012887"
0.11,2012-06-14,4.4e-05,"001012695"
2.2e-05,2012-06-14,8.8e-09,"001012764"
0.033,2012-06-14,1.32e-05,"001012513"
0.11,2012-06-14,4.4e-05,"001012514"
0.022,2012-06-20,0.000418,"001012510"
10.724978,2012-06-20,0.203774582,"001012887"
0.11,2012-06-20,0.00209,"001012695"
2.2e-05,2012-06-20,4.18e-07,"001012764"
0.033,2012-06-20,0.000627,"001012513"
0.11,2012-06-20,0.00209,"001012514"
0.056,2012-05-24,0.000952,"001012523"
0.16,2012-05-24,0.00272,"001012514"
0.04,2012-05-24,0.00068,"001012522"
3.2e-05,2012-05-24,5.44e-07,"001012764"
15.599968,2012-05-24,0.265199456,"001012887"
0.128,2012-05-24,0.002176,"001012695"
0.0525,2012-06-12,0.00082425,"001012523"
0.15,2012-06-12,0.002355,"001012514"
0.0375,2012-06-12,0.00058875,"001012522"
3e-05,2012-06-12,4.71e-07,"001012764"
14.62497,2012-06-12,0.229612029,"001012887"
0.12,2012-06-12,0.001884,"001012695"
0.042,2012-06-26,0.0003864,"001012523"
0.12,2012-06-26,0.001104,"001012514"
0.03,2012-06-26,0.000276,"001012522"
2.4e-05,2012-06-26,2.208e-07,"001012764"
11.699976,2012-06-26,0.1076397792,"001012887"
0.096,2012-06-26,0.0008832,"001012695"
0.056,2012-05-31,0.0001848,"001012523"
0.16,2012-05-31,0.000528,"001012514"
0.04,2012-05-31,0.000132,"001012522"
3.2e-05,2012-05-31,1.056e-07,"001012764"
15.599968,2012-05-31,0.0514798944,"001012887"
0.128,2012-05-31,0.0004224,"001012695"
0.01925,2012-07-15,0.00028875,"001012523"
0.055,2012-07-15,0.000825,"001012514"
0.01375,2012-07-15,0.00020625,"001012522"
1.1e-05,2012-07-15,1.65e-07,"001012764"
5.362489,2012-07-15,0.080437335,"001012887"
0.044,2012-07-15,0.00066,"001012695"
0.0525,2012-06-26,5.775e-05,"001012523"
0.15,2012-06-26,0.000165,"001012514"
0.0375,2012-06-26,4.125e-05,"001012522"
3e-05,2012-06-26,3.3e-08,"001012764"
14.62497,2012-06-26,0.016087467,"001012887"
0.12,2012-06-26,0.000132,"001012695"
0.035,2012-07-23,3.15e-05,"001012523"
0.1,2012-07-23,9e-05,"001012514"
0.025,2012-07-23,2.25e-05,"001012522"
2e-05,2012-07-23,1.8e-08,"001012764"
9.74998,2012-07-23,0.008774982,"001012887"
0.08,2012-07-23,7.2e-05,"001012695"
0.042,2012-08-14,0.0007182,"001012523"
0.12,2012-08-14,0.002052,"001012514"
0.03,2012-08-14,0.000513,"001012522"
2.4e-05,2012-08-14,4.104e-07,"001012764"
11.699976,2012-08-14,0.2000695896,"001012887"
0.096,2012-08-14,0.0016416,"001012695"
0.035,2012-05-16,0.000364,"001012523"
0.1,2012-05-16,0.00104,"001012514"
0.025,2012-05-16,0.00026,"001012522"
2e-05,2012-05-16,2.08e-07,"001012764"
9.74998,2012-05-16,0.101399792,"001012887"
0.08,2012-05-16,0.000832,"001012695"
0.056,2012-05-17,0.000168,"001012523"
0.16,2012-05-17,0.00048,"001012514"
0.04,2012-05-17,0.00012,"001012522"
3.2e-05,2012-05-17,9.6e-08,"001012764"
15.599968,2012-05-17,0.046799904,"001012887"
0.128,2012-05-17,0.000384,"001012695"
0.056,2012-06-27,0.0007728,"001012523"
0.16,2012-06-27,0.002208,"001012514"
0.04,2012-06-27,0.000552,"001012522"
3.2e-05,2012-06-27,4.416e-07,"001012764"
15.599968,2012-06-27,0.2152795584,"001012887"
0.128,2012-06-27,0.0017664,"001012695"
0.042,2012-08-07,0.0004158,"001012523"
0.12,2012-08-07,0.001188,"001012514"
0.03,2012-08-07,0.000297,"001012522"
2.4e-05,2012-08-07,2.376e-07,"001012764"
11.699976,2012-08-07,0.1158297624,"001012887"
0.096,2012-08-07,0.0009504,"001012695"
0.0525,2012-05-31,0.001029,"001012523"
0.15,2012-05-31,0.00294,"001012514"
0.0375,2012-05-31,0.000735,"001012522"
3e-05,2012-05-31,5.88e-07,"001012764"
14.62497,2012-05-31,0.286649412,"001012887"
0.12,2012-05-31,0.002352,"001012695"
0.035,2012-06-25,0.000294,"001012523"
0.1,2012-06-25,0.00084,"001012514"
0.025,2012-06-25,0.00021,"001012522"
2e-05,2012-06-25,1.68e-07,"001012764"
9.74998,2012-06-25,0.081899832,"001012887"
0.08,2012-06-25,0.000672,"001012695"
0.035,2012-06-05,0.000574,"001012523"
0.1,2012-06-05,0.00164,"001012514"
0.025,2012-06-05,0.00041,"001012522"
2e-05,2012-06-05,3.28e-07,"001012764"
9.74998,2012-06-05,0.159899672,"001012887"
0.08,2012-06-05,0.001312,"001012695"
0.042,2012-07-31,0.0006006,"001012523"
0.12,2012-07-31,0.001716,"001012514"
0.03,2012-07-31,0.000429,"001012522"
2.4e-05,2012-07-31,3.432e-07,"001012764"
11.699976,2012-07-31,0.1673096568,"001012887"
0.096,2012-07-31,0.0013728,"001012695"
0.056,2012-06-12,1.12e-05,"001012523"
0.16,2012-06-12,3.2e-05,"001012514"
0.04,2012-06-12,8e-06,"001012522"
3.2e-05,2012-06-12,6.4e-09,"001012764"
15.599968,2012-06-12,0.0031199936,"001012887"
0.128,2012-06-12,2.56e-05,"001012695"
0.0525,2012-08-14,0.00014175,"001012523"
0.15,2012-08-14,0.000405,"001012514"
0.0375,2012-08-14,0.00010125,"001012522"
3e-05,2012-08-14,8.1e-08,"001012764"
14.62497,2012-08-14,0.039487419,"001012887"
0.12,2012-08-14,0.000324,"001012695"
0.0525,2012-07-31,0.000966,"001012523"
0.15,2012-07-31,0.00276,"001012514"
0.0375,2012-07-31,0.00069,"001012522"
3e-05,2012-07-31,5.52e-07,"001012764"
14.62497,2012-07-31,0.269099448,"001012887"
0.12,2012-07-31,0.002208,"001012695"
0.035,2012-06-18,0.0001365,"001012523"
0.1,2012-06-18,0.00039,"001012514"
0.025,2012-06-18,9.75e-05,"001012522"
2e-05,2012-06-18,7.8e-08,"001012764"
9.74998,2012-06-18,0.038024922,"001012887"
0.08,2012-06-18,0.000312,"001012695"
0.042,2012-05-16,0.0008064,"001012523"
0.12,2012-05-16,0.002304,"001012514"
0.03,2012-05-16,0.000576,"001012522"
2.4e-05,2012-05-16,4.608e-07,"001012764"
11.699976,2012-05-16,0.2246395392,"001012887"
0.096,2012-05-16,0.0018432,"001012695"
0.0525,2012-07-24,0.0002415,"001012523"
0.15,2012-07-24,0.00069,"001012514"
0.0375,2012-07-24,0.0001725,"001012522"
3e-05,2012-07-24,1.38e-07,"001012764"
14.62497,2012-07-24,0.067274862,"001012887"
0.12,2012-07-24,0.000552,"001012695"
0.042,2012-05-23,0.0007602,"001012523"
0.12,2012-05-23,0.002172,"001012514"
0.03,2012-05-23,0.000543,"001012522"
2.4e-05,2012-05-23,4.344e-07,"001012764"
11.699976,2012-05-23,0.2117695656,"001012887"
0.096,2012-05-23,0.0017376,"001012695"
0.056,2012-07-25,0.0007392,"001012523"
0.16,2012-07-25,0.002112,"001012514"
0.04,2012-07-25,0.000528,"001012522"
3.2e-05,2012-07-25,4.224e-07,"001012764"
15.599968,2012-07-25,0.2059195776,"001012887"
0.128,2012-07-25,0.0016896,"001012695"
0.0525,2012-05-24,0.000966,"001012523"
0.15,2012-05-24,0.00276,"001012514"
0.0375,2012-05-24,0.00069,"001012522"
3e-05,2012-05-24,5.52e-07,"001012764"
14.62497,2012-05-24,0.269099448,"001012887"
0.12,2012-05-24,0.002208,"001012695"
0.035,2012-06-11,4.9e-05,"001012523"
0.1,2012-06-11,0.00014,"001012514"
0.025,2012-06-11,3.5e-05,"001012522"
2e-05,2012-06-11,2.8e-08,"001012764"
9.74998,2012-06-11,0.013649972,"001012887"
0.08,2012-06-11,0.000112,"001012695"
0.035,2012-07-08,5.25e-05,"001012523"
0.1,2012-07-08,0.00015,"001012514"
0.025,2012-07-08,3.75e-05,"001012522"
2e-05,2012-07-08,3e-08,"001012764"
9.74998,2012-07-08,0.01462497,"001012887"
0.08,2012-07-08,0.00012,"001012695"
0.056,2012-08-08,0.0007056,"001012523"
0.16,2012-08-08,0.002016,"001012514"
0.04,2012-08-08,0.000504,"001012522"
3.2e-05,2012-08-08,4.032e-07,"001012764"
15.599968,2012-08-08,0.1965595968,"001012887"
0.128,2012-08-08,0.0016128,"001012695"
0.042,2012-06-05,1.68e-05,"001012523"
0.12,2012-06-05,4.8e-05,"001012514"
0.03,2012-06-05,1.2e-05,"001012522"
2.4e-05,2012-06-05,9.6e-09,"001012764"
11.699976,2012-06-05,0.0046799904,"001012887"
0.096,2012-06-05,3.84e-05,"001012695"
0.035,2012-07-01,0.0002415,"001012523"
0.1,2012-07-01,0.00069,"001012514"
0.025,2012-07-01,0.0001725,"001012522"
2e-05,2012-07-01,1.38e-07,"001012764"
9.74998,2012-07-01,0.067274862,"001012887"
0.08,2012-07-01,0.000552,"001012695"
0.056,2012-06-06,0.00098,"001012523"
0.16,2012-06-06,0.0028,"001012514"
0.04,2012-06-06,7e-04,"001012522"
3.2e-05,2012-06-06,5.6e-07,"001012764"
15.599968,2012-06-06,0.27299944,"001012887"
0.128,2012-06-06,0.00224,"001012695"
0.035,2012-07-17,0.0002135,"001012523"
0.1,2012-07-17,0.00061,"001012514"
0.025,2012-07-17,0.0001525,"001012522"
2e-05,2012-07-17,1.22e-07,"001012764"
9.74998,2012-07-17,0.059474878,"001012887"
0.08,2012-07-17,0.000488,"001012695"
0.0525,2012-06-06,0.00082425,"001012523"
0.15,2012-06-06,0.002355,"001012514"
0.0375,2012-06-06,0.00058875,"001012522"
3e-05,2012-06-06,4.71e-07,"001012764"
14.62497,2012-06-06,0.229612029,"001012887"
0.12,2012-06-06,0.001884,"001012695"
0.056,2012-08-01,0.0006888,"001012523"
0.16,2012-08-01,0.001968,"001012514"
0.04,2012-08-01,0.000492,"001012522"
3.2e-05,2012-08-01,3.936e-07,"001012764"
15.599968,2012-08-01,0.1918796064,"001012887"
0.128,2012-08-01,0.0015744,"001012695"
0.042,2012-06-19,0.000819,"001012523"
0.12,2012-06-19,0.00234,"001012514"
0.03,2012-06-19,0.000585,"001012522"
2.4e-05,2012-06-19,4.68e-07,"001012764"
11.699976,2012-06-19,0.228149532,"001012887"
0.096,2012-06-19,0.001872,"001012695"
0.0525,2012-05-17,6.3e-05,"001012523"
0.15,2012-05-17,0.00018,"001012514"
0.0375,2012-05-17,4.5e-05,"001012522"
3e-05,2012-05-17,3.6e-08,"001012764"
14.62497,2012-05-17,0.017549964,"001012887"
0.12,2012-05-17,0.000144,"001012695"
0.0525,2012-06-19,0.00076125,"001012523"
0.15,2012-06-19,0.002175,"001012514"
0.0375,2012-06-19,0.00054375,"001012522"
3e-05,2012-06-19,4.35e-07,"001012764"
14.62497,2012-06-19,0.212062065,"001012887"
0.12,2012-06-19,0.00174,"001012695"
0.035,2012-07-10,0.0006475,"001012523"
0.1,2012-07-10,0.00185,"001012514"
0.025,2012-07-10,0.0004625,"001012522"
2e-05,2012-07-10,3.7e-07,"001012764"
9.74998,2012-07-10,0.18037463,"001012887"
0.08,2012-07-10,0.00148,"001012695"
0.0525,2012-08-07,0.0003465,"001012523"
0.15,2012-08-07,0.00099,"001012514"
0.0375,2012-08-07,0.0002475,"001012522"
3e-05,2012-08-07,1.98e-07,"001012764"
14.62497,2012-08-07,0.096524802,"001012887"
0.12,2012-08-07,0.000792,"001012695"
0.035,2012-07-03,0.0004025,"001012523"
0.1,2012-07-03,0.00115,"001012514"
0.025,2012-07-03,0.0002875,"001012522"
2e-05,2012-07-03,2.3e-07,"001012764"
9.74998,2012-07-03,0.11212477,"001012887"
0.08,2012-07-03,0.00092,"001012695"
0.035,2012-08-13,0.0006615,"001012523"
0.1,2012-08-13,0.00189,"001012514"
0.025,2012-08-13,0.0004725,"001012522"
2e-05,2012-08-13,3.78e-07,"001012764"
9.74998,2012-08-13,0.184274622,"001012887"
0.08,2012-08-13,0.001512,"001012695"
0.035,2012-07-30,0.000469,"001012523"
0.1,2012-07-30,0.00134,"001012514"
0.025,2012-07-30,0.000335,"001012522"
2e-05,2012-07-30,2.68e-07,"001012764"
9.74998,2012-07-30,0.130649732,"001012887"
0.08,2012-07-30,0.001072,"001012695"
0.035,2012-05-23,0.0001995,"001012523"
0.1,2012-05-23,0.00057,"001012514"
0.025,2012-05-23,0.0001425,"001012522"
2e-05,2012-05-23,1.14e-07,"001012764"
9.74998,2012-05-23,0.055574886,"001012887"
0.08,2012-05-23,0.000456,"001012695"
0.042,2012-07-24,0.0001764,"001012523"
0.12,2012-07-24,0.000504,"001012514"
0.03,2012-07-24,0.000126,"001012522"
2.4e-05,2012-07-24,1.008e-07,"001012764"
11.699976,2012-07-24,0.0491398992,"001012887"
0.096,2012-07-24,0.0004032,"001012695"
0.056,2012-08-16,0.001064,"001012523"
0.16,2012-08-16,0.00304,"001012514"
0.04,2012-08-16,0.00076,"001012522"
3.2e-05,2012-08-16,6.08e-07,"001012764"
15.599968,2012-08-16,0.296399392,"001012887"
0.128,2012-08-16,0.002432,"001012695"
0.035,2012-08-06,0.000378,"001012523"
0.1,2012-08-06,0.00108,"001012514"
0.025,2012-08-06,0.00027,"001012522"
2e-05,2012-08-06,2.16e-07,"001012764"
9.74998,2012-08-06,0.105299784,"001012887"
0.08,2012-08-06,0.000864,"001012695"
0.042,2012-06-12,0.000651,"001012523"
0.12,2012-06-12,0.00186,"001012514"
0.03,2012-06-12,0.000465,"001012522"
2.4e-05,2012-06-12,3.72e-07,"001012764"
11.699976,2012-06-12,0.181349628,"001012887"
0.096,2012-06-12,0.001488,"001012695"
0.042,2012-05-30,0.0007854,"001012523"
0.12,2012-05-30,0.002244,"001012514"
0.03,2012-05-30,0.000561,"001012522"
2.4e-05,2012-05-30,4.488e-07,"001012764"
11.699976,2012-05-30,0.2187895512,"001012887"
0.096,2012-05-30,0.0017952,"001012695"
0.056,2012-06-20,0.0003024,"001012523"
0.16,2012-06-20,0.000864,"001012514"
0.04,2012-06-20,0.000216,"001012522"
3.2e-05,2012-06-20,1.728e-07,"001012764"
15.599968,2012-06-20,0.0842398272,"001012887"
0.128,2012-06-20,0.0006912,"001012695"
0.035,2012-05-30,5.25e-05,"001012523"
0.1,2012-05-30,0.00015,"001012514"
0.025,2012-05-30,3.75e-05,"001012522"
2e-05,2012-05-30,3e-08,"001012764"
9.74998,2012-05-30,0.01462497,"001012887"
0.08,2012-05-30,0.00012,"001012695"
1.94e-05,2012-06-11,3.1816e-07,"001012764"
0.02425,2012-06-11,0.0003977,"001012522"
9.4574806,2012-06-11,0.15510268184,"001012887"
0.0776,2012-06-11,0.00127264,"001012695"
0.097,2012-06-11,0.0015908,"001012514"
0.03395,2012-06-11,0.00055678,"001012524"
1.94e-05,2012-08-13,2.522e-07,"001012764"
0.02425,2012-08-13,0.00031525,"001012522"
9.4574806,2012-08-13,0.1229472478,"001012887"
0.0776,2012-08-13,0.0010088,"001012695"
0.097,2012-08-13,0.001261,"001012514"
0.03395,2012-08-13,0.00044135,"001012524"
2e-05,2012-07-03,2.6e-08,"001012764"
0.025,2012-07-03,3.25e-05,"001012522"
9.74998,2012-07-03,0.012674974,"001012887"
0.08,2012-07-03,0.000104,"001012695"
0.1,2012-07-03,0.00013,"001012514"
0.035,2012-07-03,4.55e-05,"001012524"
1.94e-05,2012-07-30,2.328e-08,"001012764"
0.02425,2012-07-30,2.91e-05,"001012522"
9.4574806,2012-07-30,0.01134897672,"001012887"
0.0776,2012-07-30,9.312e-05,"001012695"
0.097,2012-07-30,0.0001164,"001012514"
0.03395,2012-07-30,4.074e-05,"001012524"
2.68e-05,2012-07-23,3.6448e-07,"001012764"
0.0335,2012-07-23,0.0004556,"001012522"
13.0649732,2012-07-23,0.17768363552,"001012887"
0.1072,2012-07-23,0.00145792,"001012695"
0.134,2012-07-23,0.0018224,"001012514"
0.0469,2012-07-23,0.00063784,"001012524"
2.68e-05,2012-08-06,3.752e-07,"001012764"
0.0335,2012-08-06,0.000469,"001012522"
13.0649732,2012-08-06,0.1829096248,"001012887"
0.1072,2012-08-06,0.0015008,"001012695"
0.134,2012-08-06,0.001876,"001012514"
0.0469,2012-08-06,0.0006566,"001012524"
2.68e-05,2012-07-30,2.4388e-07,"001012764"
0.0335,2012-07-30,0.00030485,"001012522"
13.0649732,2012-07-30,0.11889125612,"001012887"
0.1072,2012-07-30,0.00097552,"001012695"
0.134,2012-07-30,0.0012194,"001012514"
0.0469,2012-07-30,0.00042679,"001012524"
1.94e-05,2012-07-23,1.2028e-07,"001012764"
0.02425,2012-07-23,0.00015035,"001012522"
9.4574806,2012-07-23,0.05863637972,"001012887"
0.0776,2012-07-23,0.00048112,"001012695"
0.097,2012-07-23,0.0006014,"001012514"
0.03395,2012-07-23,0.00021049,"001012524"
2e-05,2012-07-01,1e-08,"001012764"
0.025,2012-07-01,1.25e-05,"001012522"
9.74998,2012-07-01,0.00487499,"001012887"
0.08,2012-07-01,4e-05,"001012695"
0.1,2012-07-01,5e-05,"001012514"
0.035,2012-07-01,1.75e-05,"001012524"
2e-05,2012-07-10,2.04e-07,"001012764"
0.025,2012-07-10,0.000255,"001012522"
9.74998,2012-07-10,0.099449796,"001012887"
0.08,2012-07-10,0.000816,"001012695"
0.1,2012-07-10,0.00102,"001012514"
0.035,2012-07-10,0.000357,"001012524"
1.94e-05,2012-05-29,6.014e-08,"001012764"
0.02425,2012-05-29,7.5175e-05,"001012522"
9.4574806,2012-05-29,0.02931818986,"001012887"
0.0776,2012-05-29,0.00024056,"001012695"
0.097,2012-05-29,0.0003007,"001012514"
0.03395,2012-05-29,0.000105245,"001012524"
1.94e-05,2012-06-18,1.3192e-07,"001012764"
0.02425,2012-06-18,0.0001649,"001012522"
9.4574806,2012-06-18,0.06431086808,"001012887"
0.0776,2012-06-18,0.00052768,"001012695"
0.097,2012-06-18,0.0006596,"001012514"
0.03395,2012-06-18,0.00023086,"001012524"
2.68e-05,2012-06-18,7.236e-08,"001012764"
0.0335,2012-06-18,9.045e-05,"001012522"
13.0649732,2012-06-18,0.03527542764,"001012887"
0.1072,2012-06-18,0.00028944,"001012695"
0.134,2012-06-18,0.0003618,"001012514"
0.0469,2012-06-18,0.00012663,"001012524"
2e-05,2012-07-08,4.8e-08,"001012764"
0.025,2012-07-08,6e-05,"001012522"
9.74998,2012-07-08,0.023399952,"001012887"
0.08,2012-07-08,0.000192,"001012695"
0.1,2012-07-08,0.00024,"001012514"
0.035,2012-07-08,8.4e-05,"001012524"
2.68e-05,2012-08-13,5.092e-08,"001012764"
0.0335,2012-08-13,6.365e-05,"001012522"
13.0649732,2012-08-13,0.02482344908,"001012887"
0.1072,2012-08-13,0.00020368,"001012695"
0.134,2012-08-13,0.0002546,"001012514"
0.0469,2012-08-13,8.911e-05,"001012524"
1.94e-05,2012-06-04,3.4532e-07,"001012764"
0.02425,2012-06-04,0.00043165,"001012522"
9.4574806,2012-06-04,0.16834315468,"001012887"
0.0776,2012-06-04,0.00138128,"001012695"
0.097,2012-06-04,0.0017266,"001012514"
0.03395,2012-06-04,0.00060431,"001012524"
2.68e-05,2012-05-29,1.3936e-07,"001012764"
0.0335,2012-05-29,0.0001742,"001012522"
13.0649732,2012-05-29,0.06793786064,"001012887"
0.1072,2012-05-29,0.00055744,"001012695"
0.134,2012-05-29,0.0006968,"001012514"
0.0469,2012-05-29,0.00024388,"001012524"
1.94e-05,2012-06-25,4.85e-08,"001012764"
0.02425,2012-06-25,6.0625e-05,"001012522"
9.4574806,2012-06-25,0.0236437015,"001012887"
0.0776,2012-06-25,0.000194,"001012695"
0.097,2012-06-25,0.0002425,"001012514"
0.03395,2012-06-25,8.4875e-05,"001012524"
2.54e-05,2012-05-15,1.7526e-07,"001012764"
0.03175,2012-05-15,0.000219075,"001012522"
12.3824746,2012-05-15,0.08543907474,"001012887"
0.1016,2012-05-15,0.00070104,"001012695"
0.127,2012-05-15,0.0008763,"001012514"
0.04445,2012-05-15,0.000306705,"001012524"
2.68e-05,2012-06-11,8.844e-08,"001012764"
0.0335,2012-06-11,0.00011055,"001012522"
13.0649732,2012-06-11,0.04311441156,"001012887"
0.1072,2012-06-11,0.00035376,"001012695"
0.134,2012-06-11,0.0004422,"001012514"
0.0469,2012-06-11,0.00015477,"001012524"
1.94e-05,2012-08-06,1.4162e-07,"001012764"
0.02425,2012-08-06,0.000177025,"001012522"
9.4574806,2012-08-06,0.06903960838,"001012887"
0.0776,2012-08-06,0.00056648,"001012695"
0.097,2012-08-06,0.0007081,"001012514"
0.03395,2012-08-06,0.000247835,"001012524"
2.68e-05,2012-06-25,1.876e-07,"001012764"
0.0335,2012-06-25,0.0002345,"001012522"
13.0649732,2012-06-25,0.0914548124,"001012887"
0.1072,2012-06-25,0.0007504,"001012695"
0.134,2012-06-25,0.000938,"001012514"
0.0469,2012-06-25,0.0003283,"001012524"
2.68e-05,2012-06-04,4.6096e-07,"001012764"
0.0335,2012-06-04,0.0005762,"001012522"
13.0649732,2012-06-04,0.22471753904,"001012887"
0.1072,2012-06-04,0.00184384,"001012695"
0.134,2012-06-04,0.0023048,"001012514"
0.0469,2012-06-04,0.00080668,"001012524"
1.54e-05,2012-05-22,7.7e-08,"001012764"
0.01925,2012-05-22,9.625e-05,"001012522"
7.5074846,2012-05-22,0.037537423,"001012887"
0.0616,2012-05-22,0.000308,"001012695"
0.077,2012-05-22,0.000385,"001012514"
0.02695,2012-05-22,0.00013475,"001012524"
1.54e-05,2012-05-15,8.162e-08,"001012764"
0.01925,2012-05-15,0.000102025,"001012522"
7.5074846,2012-05-15,0.03978966838,"001012887"
0.0616,2012-05-15,0.00032648,"001012695"
0.077,2012-05-15,0.0004081,"001012514"
0.02695,2012-05-15,0.000142835,"001012524"
2.54e-05,2012-05-22,4.572e-07,"001012764"
0.03175,2012-05-22,0.0005715,"001012522"
12.3824746,2012-05-22,0.2228845428,"001012887"
0.1016,2012-05-22,0.0018288,"001012695"
0.127,2012-05-22,0.002286,"001012514"
0.04445,2012-05-22,0.0008001,"001012524"
2e-05,2012-07-17,2.16e-07,"001012764"
0.025,2012-07-17,0.00027,"001012522"
9.74998,2012-07-17,0.105299784,"001012887"
0.08,2012-07-17,0.000864,"001012695"
0.1,2012-07-17,0.00108,"001012514"
0.035,2012-07-17,0.000378,"001012524"
0.08,2012-07-19,0.001224,"001012695"
0.1,2012-07-19,0.00153,"001012524"
0.025,2012-07-19,0.0003825,"001012522"
9.74998,2012-07-19,0.149174694,"001012887"
0.035,2012-07-19,0.0005355,"001012523"
2e-05,2012-07-19,3.06e-07,"001012764"
0.064,2012-06-13,0.000192,"001012695"
0.08,2012-06-13,0.00024,"001012524"
0.02,2012-06-13,6e-05,"001012522"
